fighter_id,name,height,reach,stance,dob
a68575214ecad140,SeungWoo Choi,182.9,188.0,Orthodox,1992-11-03
d1053e55f00e53fe,AJ Cunningham,177.8,180.3,Orthodox,1994-09-07
07f959e6596307bb,Carlos Vera,167.6,175.3,Orthodox,1987-11-05
b1f21ce050035d58,Andre Lima,170.2,170.2,Orthodox,1999-02-04
68d35296f566792b,Josiane Nunes,157.5,170.2,Southpaw,1993-12-23
c3d2b9bcb4cead6b,Yuneisy Duben,162.6,165.1,Orthodox,1996-07-08
369ea36e450ae62a,Armen Petrosyan,190.5,180.3,Orthodox,1990-11-03
d0e1b42d41dab603,Julian Marquez,188.0,182.9,Orthodox,1990-05-08
05fa626cb33d15b8,Andrea Lee,167.6,175.3,Orthodox,1989-02-11
7d0a1968b38ca439,Ramazan Temirov,162.6,160.0,Orthodox,1997-01-31
a52bc1e62cf0b7c6,Melsik Baghdasaryan,175.3,177.8,Southpaw,1992-01-28
a817e238b2747404,Dylan Budka,182.9,190.5,Switch,2000-01-14
86d9dbe1bfcbade7,Julia Avila,170.2,172.7,Orthodox,1988-05-11
e13abac8089a801a,Justin Tafa,182.9,188.0,Southpaw,1993-12-13
f2f140ce7532e327,Gabriel Santos,175.3,177.8,Orthodox,1996-11-28
dda15dbfafb792df,Kevin Jousset,188.0,190.5,Orthodox,1993-05-02
a72a2a769fa5a2be,Anshul Jubli,182.9,175.3,Switch,1995-01-13
2cd428e9606856fd,Jairzinho Rozenstruik,188.0,198.1,Orthodox,1988-03-17
38c626ca912c7bac,Damir Hadzovic,175.3,177.8,Orthodox,1986-08-08
11583163f45c7b31,Lucas Alexander,180.3,185.4,Orthodox,1995-07-28
f41b9f5efc7162d6,Jamal Pogues,190.5,195.6,Orthodox,1995-12-01
eae431e70064e046,Abdul Razak Alhassan,177.8,185.4,Orthodox,1985-08-11
84f727cf0166d6f2,Jose Johnson,182.9,180.3,Orthodox,1995-05-20
260bd4cef10b033f,Ihor Potieria,190.5,190.5,Southpaw,1996-05-29
cfc3e7bb44685289,Trey Ogden,180.3,182.9,Orthodox,1989-11-14
9fe7af8b3fbe00a0,Preston Parsons,180.3,180.3,Orthodox,1995-07-15
6e344b71421103da,Magomed Gadzhiyasulov,188.0,190.5,Orthodox,1993-11-04
6c9b66b43663f2f7,Viktoriia Dudakova,165.1,170.2,Orthodox,1999-01-26
af65aa688d13eedf,Joe Solecki,175.3,177.8,Orthodox,1993-08-27
dc9572dd6ec74859,Colby Covington,180.3,182.9,Orthodox,1988-02-22
aa171d55d4b5208f,Billy Quarantillo,177.8,177.8,Orthodox,1988-12-08
ee18ff42063174df,Ottman Azaitar,172.7,180.3,Switch,1990-02-20
d2f43cfaf8ca3560,Fernando Padilla,185.4,193.0,Orthodox,1996-12-15
971dba22c622af12,Josefine Knutsson,160.0,152.4,Orthodox,1996-01-16
01afe0916a40c7c5,Shavkat Rakhmonov,185.4,195.6,Orthodox,1994-10-23
242d36d241b43c12,Kron Gracie,175.3,177.8,Southpaw,1988-07-11
f626118b6da0e020,Bryan Battle,185.4,195.6,Orthodox,1994-09-21
3a8176e15b9887c1,Chris Weidman,188.0,198.1,Orthodox,1984-06-17
c47df9303d318c67,Clay Guida,170.2,177.8,Orthodox,1981-12-08
32490e80ddab1e5a,Song Kenan,182.9,180.3,Orthodox,1990-03-10
8677e67a75d65b8e,Baergeng Jieleyisi,175.3,180.3,Orthodox,1995-11-24
3be16d817b36098b,DongHun Choi,165.1,167.6,Switch,1999-01-02
296a120cb880477b,Kiru Sahota,177.8,185.4,Orthodox,1995-05-28
c940b42df95bbd28,Feng Xiaocan,167.6,170.2,Southpaw,2001-10-27
07f72a2a7591b409,Jon Jones,193.0,213.4,Orthodox,1987-07-19
d28dee5c705991df,Stipe Miocic,193.0,203.2,Orthodox,1982-08-19
93b2b7caa457cbea,James Llontop,182.9,185.4,Orthodox,1999-08-02
f2477cf43c4975cc,Jonathan Martinez,172.7,177.8,Southpaw,1994-04-20
29af297d9f1de0f8,Damon Jackson,180.3,180.3,Switch,1988-08-08
9e50097a89442158,Mickey Gall,188.0,188.0,Switch,1992-01-22
f4d92416da98804b,Bassil Hafez,180.3,182.9,Orthodox,1992-01-31
03dee485905dbc9f,Zachary Scroggin,190.5,188.0,Orthodox,1996-03-09
4aa58269d0664b5b,Matthew Semelsberger,185.4,190.5,Switch,1992-11-23
bf7ad5628363eec9,Cody Stamann,167.6,162.6,Orthodox,1989-11-09
89839250eb25c9c1,Caio Machado,193.0,198.1,Southpaw,1994-07-20
b27a1fcb56a3035a,Trevin Giles,182.9,188.0,Orthodox,1992-08-06
6bd02119599741a4,Pedro Munhoz,167.6,165.1,Orthodox,1986-09-07
b8a85389d115e35a,Jack Shore,172.7,180.3,Orthodox,1995-02-06
c0badf3243907e59,Alexandr Romanov,188.0,190.5,Southpaw,1990-12-11
d31a5546c0e9b213,Rodrigo Nascimento,188.0,203.2,Orthodox,1992-11-26
1effd880e1f1bb30,Garrett Armfield,167.6,177.8,Orthodox,1996-10-09
c7c39e2fb70248b3,Chad Anheliger,167.6,162.6,Orthodox,1986-12-01
6a2f7c151031653d,Rafael Dos Anjos,172.7,177.8,Southpaw,1984-10-26
f264ba50b007f39e,Victor Hugo,170.2,180.3,Orthodox,1992-11-22
60a42bf82447c919,Jake Hadley,170.2,177.8,Southpaw,1996-08-03
361d49960a196976,Daniel Pineda,170.2,175.3,Orthodox,1985-08-06
1a31ef98efce7a79,Matheus Nicolau,167.6,167.6,Orthodox,1993-01-06
4f3064faf17aa711,Tamires Vidal,167.6,172.7,Orthodox,1998-07-27
c742287ed86a09bc,Jessica Penne,165.1,170.2,Orthodox,1983-01-30
140567899d98978a,Robelis Despaigne,200.7,213.4,Orthodox,1988-09-09
c730a0be691dc081,Jared Gooden,182.9,195.6,Orthodox,1993-12-05
87c0b1c696ddfb43,Jonathan Pearce,182.9,180.3,Switch,1992-05-01
3351aa64aa83c4d9,Cory McKenna,160.0,147.3,Orthodox,1999-07-11
e4ba58725825412d,Dan Argueta,170.2,172.7,Southpaw,1993-08-13
fc169c387b4b465d,Raquel Pennington,170.2,170.2,Orthodox,1988-09-05
50db8711c70196cd,Ovince Saint Preux,190.5,203.2,Southpaw,1983-04-08
d910665038efc639,Carla Esparza,154.9,160.0,Orthodox,1987-10-10
4b47e71384a9522f,Tim Means,188.0,190.5,Orthodox,1984-02-20
74f9448b97bf8bec,Da Woon Jung,193.0,198.1,Orthodox,1993-12-07
37c5366d18ed6c05,Roosevelt Roberts,188.0,185.4,Orthodox,1994-02-11
8b1ed83b02303075,Taylor Lapilus,167.6,185.4,Southpaw,1992-04-08
dc7927cd622676a7,Victor Altamirano,172.7,177.8,Switch,1991-01-23
578ef12674df1e6a,Irene Aldana,175.3,172.7,Orthodox,1988-03-26
40cb680ae1cd331f,Yazmin Jauregui,160.0,162.6,Orthodox,1999-02-28
0bc697c5936a2d0a,Trevor Peek,175.3,177.8,Switch,1995-01-09
d7fe8c6b7d2872e5,Brendon Marotte,175.3,177.8,Orthodox,1996-01-12
641ca2c2ed91b93c,Zygimantas Ramaska,180.3,180.3,Orthodox,1996-12-27
9dedfdd91070ddd8,Victoria Leonardo,165.1,162.6,Orthodox,1990-02-16
e64b96c07d7ce999,Li Jingliang,182.9,180.3,Orthodox,1988-03-20
6751eacd16bd59bc,Josh Culibao,177.8,185.4,Orthodox,1994-05-24
4f140403000158b5,Herbert Burns,175.3,185.4,Orthodox,1988-02-02
dc07493a87dc0a6e,Alex Reyes,180.3,185.4,Orthodox,1986-10-02
814ff3018127e8fc,Ricky Glenn,182.9,177.8,Southpaw,1989-04-12
68b8ebdfce9dbb61,Charalampos Grigoriou,170.2,170.2,Orthodox,1992-03-31
91dac5e69e28d5b5,Pannie Kianzad,170.2,167.6,Orthodox,1991-12-08
d35f734c56a89103,Karl Williams,190.5,200.7,Orthodox,1990-01-06
082eba4cd80f736f,Jarno Errens,180.3,185.4,Orthodox,1994-11-17
22a92d7f62195791,Tony Ferguson,180.3,193.0,Orthodox,1984-02-12
0112352cb32f5026,Denis Tiuliulin,185.4,195.6,Orthodox,1988-05-17
75353550928a7921,Muhammad Mokaev,170.2,177.8,Orthodox,2000-07-30
ca36633b80be4a78,Kaynan Kruschewsky,182.9,185.4,Orthodox,1991-04-04
9abc648e76c4493a,Bill Algeo,182.9,185.4,Switch,1989-06-09
7be14eaed4c74856,Brian Kelleher,167.6,167.6,Switch,1986-08-19
8c169fbe1ac33637,Loik Radzhabov,180.3,175.3,Orthodox,1990-09-17
3cf66c62d9069f43,Lucie Pudilova,172.7,170.2,Orthodox,1994-06-13
a08ddd04eaffd81d,Mariya Agapova,167.6,172.7,Southpaw,1997-04-07
ca43de99b07b6b40,Josh Fremd,193.0,193.0,Orthodox,1994-01-15
eb70e786bbdf1d16,Yanis Ghemmouri,175.3,175.3,Orthodox,1995-01-24
eb04b9d31e938edb,Michelle Waterson-Gomez,160.0,157.5,Orthodox,1986-01-06
3738e68d2261e60f,Andrei Arlovski,190.5,195.6,Orthodox,1979-02-04
a7897d200692ab64,Kyung Ho Kang,175.3,185.4,Orthodox,1987-09-09
7af33fc4435017f1,Brady Hiestand,172.7,180.3,Orthodox,1999-04-30
876f478f796495f7,Josh Quinlan,182.9,182.9,Orthodox,1993-02-06
6e9f40c706f91f32,Nate Maness,177.8,182.9,Orthodox,1991-06-27
0a73acff6325c1e2,Shayilan Nuerdanbieke,172.7,175.3,Orthodox,1994-05-04
82d4c957649faf9b,Miguel Baeza,188.0,188.0,Orthodox,1992-08-23
a75a48bfe776b2c2,Jesse Butler,177.8,185.4,Orthodox,1992-05-24
80d8aed0ca9b00f3,Montana De La Rosa,170.2,172.7,Orthodox,1995-02-14
65cdf4ec31143d86,Vinicius Salvador,170.2,177.8,Southpaw,1996-07-24
3e708ce33b6b18e6,Victor Martinez,170.2,177.8,Orthodox,1991-07-17
d317a5e2b3f88c5f,Warlley Alves,180.3,182.9,Orthodox,1991-01-04
102a8fdf8cbf7467,Kleydson Rodrigues,165.1,170.2,Orthodox,1995-10-22
02f8fedc18cbd26c,Emily Ducote,157.5,160.0,Orthodox,1994-01-01
7aa3d6964eff4877,Alex Caceres,177.8,185.4,Southpaw,1988-06-20
94527830000ab715,Rani Yahya,167.6,170.2,Orthodox,1984-09-12
b4c57a8c2b773e82,Michal Figlak,177.8,177.8,Orthodox,1996-08-15
b6203e0492a9336c,Marnic Mann,152.4,162.6,Southpaw,1993-03-05
ec0dcceace7d25a3,Liang Na,165.1,170.2,Orthodox,1996-07-27
436f970c9ea9169c,Gabriel Benitez,172.7,180.3,Southpaw,1988-06-15
634e2fb70bde3fd5,Holly Holm,172.7,175.3,Southpaw,1981-10-17
de45aaae23dfa392,Christos Giagos,177.8,180.3,Orthodox,1990-01-23
1d239d571e342453,Germaine de Randamie,175.3,180.3,Orthodox,1984-04-24
1291edf2d566a71a,Julio Arce,170.2,177.8,Southpaw,1989-10-27
82529ce93cd9a2cf,Anton Turkalj,193.0,198.1,Orthodox,1996-06-10
009c4420727149ea,AJ Dobson,185.4,193.0,Orthodox,1992-01-18
e530df53922f413e,Luis Pajuelo,177.8,175.3,Orthodox,1994-12-18
6ad8e4296f7522d9,Igor Severino,170.2,175.3,Orthodox,2003-04-21
a331233f597090a5,Bryan Barberena,182.9,182.9,Southpaw,1989-05-03
a29db9cd4f9ccea5,Natan Levy,175.3,180.3,Southpaw,1991-09-30
e872e9a9a902c045,Katlyn Cerminara,175.3,172.7,Orthodox,1988-12-28
53c943c873cffe90,Philipe Lins,188.0,198.1,Orthodox,1985-08-17
b5da8f7d05e85a55,Josh Parisian,193.0,200.7,Orthodox,1989-06-28
12f91bfa8f1f723b,Joanne Wood,167.6,165.1,Orthodox,1985-12-23
b4192a975027aab6,Maryna Moroz,170.2,170.2,Orthodox,1991-09-08
49e96ff8ab781589,Tyson Pedro,190.5,200.7,Orthodox,1991-09-17
830f60497fab345a,Jamie Pickett,188.0,203.2,Orthodox,1988-08-29
972c456ff38b2015,Claudio Ribeiro,185.4,195.6,Orthodox,1992-07-17
48812daf291a4e23,Mateus Mendonca,167.6,180.3,Orthodox,1999-01-17
31bb0772f21cabd8,Daniel Lacerda,167.6,177.8,Switch,1996-06-05
2526be54e6a0e62a,Denys Bondar,167.6,175.3,Orthodox,1992-06-27
ab943cd2c3c17825,Marcos Rogerio de Lima,185.4,190.5,Orthodox,1985-06-25
7a47e068f8017019,Val Woodburn,172.7,188.0,Orthodox,1993-08-10
cc7040fe76f0ef91,Devin Clark,182.9,190.5,Orthodox,1990-04-12
56f7d7ee06be4aab,Zac Pauga,188.0,193.0,Orthodox,1988-02-25
9e92e1ca498d7244,Fernie Garcia,170.2,170.2,Orthodox,1992-04-12
7ab478c397cd68ef,Aliaskhab Khizriev,175.3,188.0,Southpaw,1990-08-24
ea7e5bc78d9de658,Makhmud Muradov,188.0,190.5,Orthodox,1990-02-08
776d4262c4da38bf,Pete Rodriguez,175.3,180.3,Switch,1996-11-13
5095b0920a3602aa,Blake Bilder,172.7,172.7,Switch,1990-07-12
267f4a6568abe245,Landon Quinones,175.3,177.8,Southpaw,1995-11-21
f998f5c102250d6e,Yohan Lainesse,185.4,193.0,Orthodox,1992-08-14
dee294e9717012c2,Malcolm Gordon,170.2,180.3,Switch,1990-05-19
547afe1017e72dbe,Phil Hawes,182.9,195.6,Orthodox,1989-01-08
51c655162e462ceb,Shannon Ross,167.6,167.6,Switch,1989-05-12
5e6294b37bbef029,Stephanie Egger,167.6,172.7,Orthodox,1988-08-12
4dcfb28c011c11b2,Wellington Turman,182.9,182.9,Orthodox,1996-07-22
0978385b2bd9ef9b,Nick Aguirre,175.3,188.0,Southpaw,1996-01-15
da0995f19b749cfa,Mark Madsen,172.7,182.9,Orthodox,1984-09-23
32c355b04fc57f3a,Marc Diakiese,177.8,185.4,Orthodox,1993-03-16
46d0a888d87d91ac,Abu Azaitar,175.3,193.0,Orthodox,1986-03-10
d80ee110748171ac,Mike Breeden,177.8,177.8,Orthodox,1989-04-21
d05cb1e8d1b885d8,Jinh Yu Frey,160.0,165.1,Southpaw,1985-05-20
8e1f36476ef02a6a,Jennifer Maia,162.6,162.6,Orthodox,1988-10-06
d31cbcdd7d69536d,TJ Brown,175.3,182.9,Switch,1990-05-22
b4c6c904a9ffc5e8,Ashley Yoder,170.2,175.3,Southpaw,1987-10-20
e0b0cf71e0d69dd0,Kanako Murata,154.9,157.5,Orthodox,1993-08-10
f6bcbd91b114ff58,Johnny Munoz,175.3,180.3,Orthodox,1993-02-16
725b1abc9a39d873,AJ Fletcher,177.8,170.2,Switch,1997-02-18
33efaf2d0941cfcf,Andre Fialho,182.9,188.0,Orthodox,1994-04-07
92fa1401b7927da3,Jake Collier,190.5,198.1,Orthodox,1988-10-25
26e3f3928b1891d9,Hannah Goldy,162.6,154.9,Orthodox,1992-05-18
f3ca6908f78efebe,Terrence Mitchell,177.8,188.0,Orthodox,1989-12-30
c21a036b4e012f1c,John Makdessi,172.7,172.7,Orthodox,1985-05-03
9edf2c9082cc2cd8,Blood Diamond,180.3,193.0,Switch,1988-07-10
4cd8b03aee1d0138,Shane Young,172.7,182.9,Orthodox,1993-07-31
862b0b3375aa4b6e,Zarah Fairn,172.7,182.9,Orthodox,1983-12-10
c451d67c09c55418,Chan Sung Jung,170.2,182.9,Orthodox,1987-03-17
f7467152fd9f18a2,Taila Santos,167.6,172.7,Orthodox,1993-06-22
ac40f7e3cbecdda4,Parker Porter,182.9,190.5,Orthodox,1985-04-22
21b5c82c1b89dab1,Yusaku Kinoshita,182.9,180.3,Southpaw,2000-08-21
2c9d00968f818270,Hakeem Dawodu,172.7,185.4,Orthodox,1991-07-02
d0aaedcf7ccd0b45,Chris Daukaus,190.5,193.0,Orthodox,1989-09-25
6aae253467e8f9ce,Tafon Nchukwi,182.9,195.6,Orthodox,1994-10-14
0b362247806341e5,JP Buys,165.1,170.2,Orthodox,1996-04-30
da816417a579a0bd,Gavin Tucker,167.6,167.6,Southpaw,1986-06-17
c2a670b22d2e196f,Aleksa Camur,185.4,188.0,Orthodox,1995-09-25
2975297f505e9447,Jonny Parsons,175.3,175.3,Orthodox,1991-09-06
a6cba6bb66c1a8c9,Danny Roberts,185.4,188.0,Southpaw,1987-07-14
6b7c7460855dbbb9,Albert Duraev,180.3,190.5,Orthodox,1989-01-05
7832f2f62f04178f,Tucker Lutz,172.7,182.9,Orthodox,1994-07-12
305d73ede05e31ad,Austin Lingo,177.8,177.8,Orthodox,1994-07-10
cda1099995b46cc2,Genaro Valdez,175.3,182.9,Orthodox,1992-01-16
6e00cfffd54653c4,Tyson Nam,170.2,172.7,Orthodox,1983-10-06
f8f1ec513bcfef43,Alexander Munoz,175.3,182.9,Switch,1990-02-27
914a897455693650,Carl Deaton,170.2,175.3,Orthodox,1989-11-24
fc6e681bf6658faf,Ashlee Evans-Smith,172.7,170.2,Orthodox,1987-07-09
f2925e6db404bf1d,Robbie Lawler,180.3,188.0,Southpaw,1982-03-20
c7d7fda69ec410d3,Kamuela Kirk,177.8,190.5,Switch,1994-04-13
135d124172a0bea3,Damir Ismagulov,177.8,188.0,Orthodox,1991-02-03
ee9ebceabfd16fa7,Kevin Lee,175.3,195.6,Orthodox,1992-09-04
1788eee370f077b7,Blagoy Ivanov,180.3,185.4,Southpaw,1986-10-09
55fa6ce3e522c8bb,Zhalgas Zhumagulov,162.6,167.6,Switch,1988-08-29
e7e01e266a9d4342,Ronnie Lawrence,172.7,172.7,Switch,1992-06-13
80fa8218c99f9c58,Amanda Nunes,172.7,175.3,Orthodox,1988-05-30
9ada30894bf04e19,David Dvorak,165.1,172.7,Orthodox,1992-06-05
37d752ec41ed84bb,Maria Oliveira,167.6,175.3,Orthodox,1996-12-12
029e1293e609fd74,Abubakar Nurmagomedov,180.3,182.9,Orthodox,1989-11-13
950d0ef5c17157c5,Maxim Grishin,190.5,198.1,Orthodox,1984-05-02
2c010b26a3306969,Orion Cosce,180.3,180.3,Switch,1994-07-15
e9a3aeb207578eea,Ilir Latifi,177.8,185.4,Orthodox,1982-07-28
036e96c1c12b8a59,Nick Fiore,177.8,182.9,Orthodox,1997-12-10
8abac218746e04ca,Takashi Sato,177.8,185.4,Southpaw,1990-06-09
31123249b0bbf52e,Matt Brown,182.9,190.5,Orthodox,1981-01-10
01b352b6a9074d5c,Chase Sherman,193.0,198.1,Orthodox,1989-11-16
297a2b35444c245b,Mandy Bohm,170.2,180.3,Orthodox,1989-07-30
a20f234df70f2182,Ji Yeon Kim,170.2,182.9,Orthodox,1989-10-18
6c8072b61c276e67,Jessica-Rose Clark,165.1,162.6,Orthodox,1987-11-28
eaa9402e5a7990ad,Braxton Smith,180.3,182.9,Orthodox,1990-01-01
8d20d76af3f213ce,Joseph Holmes,193.0,203.2,Orthodox,1995-07-04
78f485f851891d68,Journey Newson,165.1,170.2,Orthodox,1989-03-07
3b0a516d2921e0d6,Batgerel Danaa,170.2,177.8,Orthodox,1989-07-04
4ba8d454f762005d,Zak Cummings,182.9,190.5,Southpaw,1984-08-02
06f36cf4bd97ec77,Ed Herman,185.4,195.6,Orthodox,1980-10-02
34c2b3656f88f7ef,Aaron Phillips,175.3,180.3,Southpaw,1989-08-05
47b9e0e7703a4868,Jorge Masvidal,180.3,188.0,Orthodox,1984-11-12
98215d037be5bcb7,Cynthia Calvillo,162.6,162.6,Orthodox,1987-07-13
b93c06d09d1c4ac0,Steven Peterson,177.8,177.8,Orthodox,1990-05-29
87a1dc546b1c5caf,Makwan Amirkhani,177.8,182.9,Southpaw,1988-11-08
a0e6753c42698f13,Omar Morales,180.3,185.4,Orthodox,1985-10-17
d05412b513b19621,Guido Cannetti,167.6,172.7,Southpaw,1979-12-19
2f13e4020cea5b38,Raphael Assuncao,165.1,167.6,Orthodox,1982-07-19
601964f9654f911a,Tony Gravely,165.1,175.3,Orthodox,1991-09-28
ec23c1be628d8057,Trevin Jones,170.2,177.8,Southpaw,1990-08-04
b1a3e0aca758b322,Derek Brunson,185.4,195.6,Southpaw,1984-01-04
c0386644627a7ee5,Mana Martinez,177.8,177.8,Orthodox,1996-03-25
441eacbe20e0e80b,Augusto Sakai,190.5,195.6,Orthodox,1991-05-09
a2ccf35a88346a91,Erick Gonzalez,180.3,190.5,Orthodox,1992-01-20
029afd138865d20a,Rafael Alves,172.7,172.7,Orthodox,1990-11-14
c878270af633eb11,Jordan Wright,188.0,195.6,Orthodox,1991-10-07
5da33b8fbfa5ee95,William Knight,177.8,185.4,Orthodox,1988-04-03
2eeaefbfc7f9fcff,Lina Lansberg,170.2,165.1,Orthodox,1982-03-13
5c10da56d712ac9c,Khusein Askhabov,172.7,175.3,Orthodox,1995-02-13
4a043165cf47cab2,Juancamilo Ronderos,160.0,162.6,Southpaw,1995-02-17
da4628f173337902,Don Shainis,167.6,170.2,Orthodox,1990-09-16
aceffa19749c4dc0,Zubaira Tukhugov,172.7,172.7,Orthodox,1991-01-15
adccbc19b22e19af,SeungGuk Choi,167.6,162.6,Orthodox,1996-12-26
7ff97850e8c32bda,Glover Teixeira,188.0,193.0,Orthodox,1979-10-28
140745cbbcb023ac,Mauricio Rua,185.4,193.0,Orthodox,1981-11-25
49ee5024966efc0d,Mounir Lazzez,185.4,193.0,Orthodox,1987-11-16
2f5cbecbbe18bac4,Shamil Abdurakhimov,190.5,193.0,Orthodox,1981-09-02
4959f10a62f3fec3,Cheyanne Vlismas,160.0,160.0,Switch,1995-06-25
50a28b9f8314e008,Saidyokub Kakhramonov,172.7,175.3,Orthodox,1995-11-14
2f6a993c7f547c13,Sergey Morozov,167.6,170.2,Orthodox,1989-06-14
9ce6d5a03af801b7,Darren Till,182.9,188.0,Southpaw,1992-12-24
01fed6f61ebea01f,Jay Perrin,170.2,170.2,Switch,1993-06-15
ce632027bf2a871b,Dalcha Lungiambula,172.7,193.0,Orthodox,1987-07-31
84512339473dd300,Steven Koslow,170.2,175.3,Switch,1997-01-22
df1eb4354d18a906,Scott Holtzman,175.3,175.3,Orthodox,1983-09-30
2804ce8dadab5770,Marcelo Rojo,172.7,180.3,Orthodox,1988-07-02
0c258d1d8e16e5f1,Kevin Natividad,167.6,177.8,Orthodox,1993-04-02
f2688492b9a525a3,Frankie Edgar,167.6,172.7,Orthodox,1981-10-16
37ed1ab2f8b819f4,Brad Riddell,170.2,180.3,Orthodox,1991-09-30
b4880ef2f838d4e1,Silvana Gomez Juarez,160.0,165.1,Orthodox,1984-12-06
5bf31a46becc1204,Michael Trizano,180.3,180.3,Orthodox,1991-12-31
8c57c7b8c3bab0eb,Nicolae Negumereanu,182.9,198.1,Orthodox,1994-09-04
34e516ab361afb1c,Darrick Minner,170.2,175.3,Orthodox,1990-04-28
568bbad0eaced57c,Shanna Young,170.2,165.1,Orthodox,1991-02-20
773f7feacf96153e,Benito Lopez,177.8,185.4,Switch,1994-04-06
1a54231796e24a3f,Liudvik Sholinian,177.8,180.3,Orthodox,1990-01-20
760a55d5b6098cbe,Carlos Candelario,172.7,172.7,Southpaw,1991-06-04
3eb4dc9a7d4ac906,Ramona Pascual,170.2,167.6,Southpaw,1988-09-23
2b68d9f125d07b42,Jared Vanderaa,193.0,203.2,Orthodox,1992-05-12
b15862fcd6ded451,Carlos Mota,162.6,175.3,Orthodox,1995-04-15
69888118d968ba52,Joshua Weems,172.7,175.3,Orthodox,1994-05-05
c849740a3ff51931,TJ Dillashaw,167.6,170.2,Orthodox,1986-02-07
684d3aee255a3d09,Gadzhi Omargadzhiev,185.4,180.3,Switch,1993-02-24
67f272324a030d00,Misha Cirkunov,190.5,195.6,Orthodox,1987-02-27
cc351e408bbb7d43,Brandon Davis,177.8,182.9,Orthodox,1990-05-08
12585614e0ed2626,Nick Maximov,182.9,193.0,Southpaw,1997-12-23
0641c21bec209472,Mike Jackson,188.0,188.0,Orthodox,1985-03-22
a8283a4f415e1eb9,Francisco Trinaldo,175.3,177.8,Southpaw,1978-08-24
98c23cb6da5b3352,Aleksei Oleinik,188.0,203.2,Orthodox,1977-06-20
5580771f383e141f,Jesse Ronson,177.8,177.8,Southpaw,1985-12-24
4e06913c91da5200,Krzysztof Jotko,185.4,195.6,Southpaw,1989-08-19
325ad0dd9126d3df,Randy Costa,175.3,185.4,Switch,1994-07-06
70fa1c64a2c439ef,Alen Amedovski,177.8,188.0,Orthodox,1988-04-06
afe8d5b39ff7fca2,Louis Cosce,175.3,180.3,Orthodox,1995-08-27
87e2468b986ebb79,Cameron VanCamp,188.0,188.0,Switch,1993-04-27
8355922d564b152c,Nate Diaz,182.9,193.0,Southpaw,1985-04-16
a7e3f02fe2b2fe30,Danyelle Wolf,180.3,177.8,Orthodox,1983-09-08
326a001926ffb7ec,Darian Weeks,180.3,182.9,Orthodox,1993-11-23
77d7295d1b22c694,Alessio Di Chirico,182.9,188.0,Orthodox,1989-12-12
b4537562f88ac582,Khalid Taha,165.1,175.3,Orthodox,1992-02-15
00e11b5c8b7bfeeb,Luke Rockhold,190.5,195.6,Southpaw,1984-10-17
fdbefee0827e1567,Wu Yanan,172.7,167.6,Orthodox,1996-04-18
f703250471acaf96,Harry Hunsucker,188.0,190.5,Orthodox,1989-01-03
9c65736747ca92ec,Leonardo Santos,182.9,190.5,Orthodox,1980-02-05
12e0fdc606f7e274,Luis Saldana,180.3,185.4,Orthodox,1991-01-27
cdadae5363b66eef,Francisco Figueiredo,167.6,172.7,Southpaw,1989-10-23
10f3ba6cd2f44a97,Dominick Cruz,172.7,172.7,Orthodox,1985-03-09
d343df8ba11f4c4e,Nina Nunes,165.1,162.6,Orthodox,1985-12-03
318572f6f74b760d,Charlie Ontiveros,188.0,188.0,Switch,1991-07-04
5f3805dda9661cba,Jason Witt,177.8,177.8,Orthodox,1986-11-07
dea070ed4a2a8281,Thiago Santos,188.0,193.0,Orthodox,1984-01-07
d156513a19acf856,Sam Alvey,188.0,190.5,Southpaw,1986-05-06
7559395ad833c074,Miranda Granger,170.2,172.7,Orthodox,1992-04-13
3c6976f8182d9527,Alexander Gustafsson,195.6,200.7,Orthodox,1987-01-15
40093d1d2d78394e,Charles Rosa,175.3,175.3,Switch,1986-08-24
6f7c616b98e18c29,Claudio Silva,180.3,180.3,Southpaw,1982-09-06
98d961097baaf308,Shane Burgos,180.3,190.5,Orthodox,1991-03-19
8be158ca1e5ea6a0,Dwight Grant,185.4,193.0,Switch,1984-09-14
d7338bcb141abd2c,Antonina Shevchenko,172.7,170.2,Southpaw,1984-11-20
5f179af5fffeb9f6,Cortney Casey,170.2,170.2,Orthodox,1987-05-05
37d5b176d438d2a5,Karl Roberson,185.4,188.0,Southpaw,1990-10-04
1d00756835ca67c9,Donald Cerrone,185.4,185.4,Orthodox,1983-03-29
65578a75fa7900e3,Uriah Hall,182.9,200.7,Orthodox,1984-07-31
f72465a784c1b084,Jessica Eye,167.6,167.6,Orthodox,1986-07-27
c9a94278df042f46,Alan Baudot,190.5,200.7,Orthodox,1988-02-01
82b4e942781b1046,Raulian Paiva,172.7,175.3,Orthodox,1995-10-17
1a08b01fdabb6ae2,Tony Kelley,175.3,177.8,Switch,1987-01-21
0de720c0f1d4ab9c,Danny Chavez,172.7,170.2,Orthodox,1987-03-14
5dd180c8b3196786,Gloria de Paula,165.1,170.2,Orthodox,1995-06-10
fc9a9559a05f2704,Eddie Wineland,170.2,175.3,Orthodox,1984-06-26
483a953b18d73bb3,Deron Winn,167.6,177.8,Orthodox,1989-06-13
3d6749c4267da18f,Joanna Jedrzejczyk,167.6,165.1,Orthodox,1987-08-18
abd5fb12437eda21,Ramazan Emeev,177.8,193.0,Southpaw,1987-05-23
5c126c6aac3ef364,Poliana Botelho,172.7,170.2,Orthodox,1988-12-15
